Date,ret_1d,ret_5d,vol_5d,vol_10d,mom_10d,mom_20d,drawdown_20d,Risk_Off,hawkish_share,dovish_share,neutral_share,macro_tone_signal,macro_tone_signal_ema
2025-03-13,-0.003262054693932,-0.0065425576743092,0.0024075153769212,0.0081475678421874,-0.0065579805766675,-0.0281207624130785,-0.0275363199805482,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-17,0.0049805332809458,-0.001939917969183,0.0037320837774575,0.0052542557737192,0.0173584274589033,-0.0226929322577004,-0.0196323961758748,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-18,0.0144632642861108,0.0166516030507162,0.0069561919776017,0.0065398959737756,0.0323247119031795,-0.0041409989423989,-0.0054530804242253,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-19,0.0032100830767747,0.0182105885438195,0.0068985911655624,0.0063150605854027,0.0373573823793791,-0.0022605021886366,-0.0016430380077837,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-20,0.0123561612739877,0.0320486860550499,0.0071767879764151,0.0064330629928827,0.0382029161984662,0.0106928216236006,0.0,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-21,0.0068885520673203,0.0425588912899828,0.0048302379433873,0.0062469363464533,0.0357378896148541,0.018205285855692,0.0,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-24,0.0131882109085923,0.051073471427778,0.0047806572290145,0.0068128888909124,0.0490344751136238,0.0325228089546831,0.0,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-25,0.0004353642582852,0.0365393289919113,0.0055727052258121,0.0062855012307856,0.0537993704447403,0.0382853934260107,0.0,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-26,-0.0076810464475161,0.0252863678429866,0.0087516335907107,0.0074658128276194,0.0439574360273624,0.0413907468291849,-0.0076810464475161,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-27,0.0044748444342259,0.017304387759722,0.0077571627590275,0.0072078410575924,0.0499076567054583,0.0463198884135971,-0.0032405735012347,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-03-28,-0.0030773208658039,0.0072354220912702,0.007934667391264,0.0071847822299303,0.0501022449234724,0.0432156947977493,-0.0063079220825861,0,0.3619456366237482,0.2818311874105865,0.3562231759656652,0.0801144492131616,0.0813211309408408
2025-04-01,-0.0150365550068346,-0.0208235147421522,0.0075423120924513,0.009562290633907,0.0291864275004165,0.0470514854438703,-0.0212496276720471,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-02,0.0071938253538634,-0.014208668428491,0.0090337079669154,0.0088361764036916,0.0218114853531747,0.0548412472365762,-0.014208668428491,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-03,-0.0035251485598322,-0.010080108656546,0.0086586419855977,0.0090052968781388,0.0149513698510537,0.0528672962710543,-0.0176837293212752,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
2025-04-04,-0.0148666027242893,-0.0291412960776875,0.0093397700366609,0.0094689009154389,-0.0123411806051145,0.0253902665049043,-0.0322874350670613,0,0.3469656992084433,0.3218997361477572,0.3311345646437995,0.025065963060686,0.0531934933515523
