Date,ret_1d,ret_5d,vol_5d,vol_10d,mom_10d,mom_20d,drawdown_20d,Risk_Off
2016-06-21,-0.0022576925411179616,0.013694913582073864,0.008061569202778436,0.006957430430487111,-0.005631195978927028,0.06078966556327714,-0.006424474649615264,1
2016-06-22,-0.0019708268957041586,-0.00035337411351832326,0.006251439787540731,0.00695322514703857,-0.008382640017889242,0.03387566320936641,-0.008382640017889242,1
2016-06-23,0.008136572522154717,0.01593219297976245,0.005188625550893152,0.006917228595460858,0.008148861475449909,0.024883359253499382,-0.0003142734541672354,1
2016-06-24,-0.02198792085073975,-0.009987515605493047,0.012345454630137415,0.00997315162291975,-0.009969339232929975,-0.008342885866133631,-0.02229528408507131,1
2016-06-27,0.0007541478129713397,-0.01745463373186873,0.011171240246269575,0.009728002397547066,-0.0019603975045003885,-0.010246377697621822,-0.021557950211832377,1
2016-06-28,0.004095272215153267,-0.0111984330709618,0.011692052391694692,0.009820017508160181,0.0023431189379505835,-0.003952157449050864,-0.01755096367119735,1
2016-06-29,0.009369021327903404,3.6568865267927464e-05,0.012794179129307632,0.009493432481994517,-0.00031681817074069585,0.002940115770878826,-0.00834637769625457,1
2016-06-30,0.010208434909800168,0.0020917846066417223,0.013149236289851486,0.009529937801256275,0.018057304302429245,0.008370898959112694,0.0,0
2016-07-01,0.004898796416397788,0.029640481665553997,0.003915670059729627,0.009565151193155885,0.01935693128687177,0.01308266835344507,0.0,0
2016-07-04,0.0050850408544309555,0.034096384053763584,0.0028312948462025263,0.009375918928950028,0.01604661042665545,0.020686375525085454,0.0,0
2016-07-05,-0.004151385188813306,0.025603326833049334,0.0056997338006584235,0.009481760493852328,0.014118176620153688,0.008407478421813552,-0.004151385188813306,0
2016-07-07,0.00023392654706411165,0.016321306679668357,0.005440193002054926,0.00941896688812687,0.016358472396601487,0.007838705193368822,-0.003918429760952025,0
2016-07-08,-0.001763033857446028,0.004277397363578794,0.004078881604485941,0.009180331362733685,0.006378129364182028,0.014578965332293192,-0.005674555294061467,0
2016-07-11,0.01738514033064198,0.016756020100019642,0.008545744914450535,0.006404547014198865,0.046893158272135915,0.036456325236687626,0.0,0
2016-07-12,0.006276644740726756,0.017961460809728935,0.008622224278021411,0.006271694320640532,0.05267026572942779,0.050606613567430125,0.0,0
2016-07-13,-0.00018190246507165941,0.02201908600699376,0.007881436493713829,0.006494549736671406,0.04818617469564512,0.0506421995720725,-0.00018190246507165941,0
2016-07-14,0.005340689007570898,0.027237074083402257,0.007531295366573002,0.006297187673414609,0.04400292540224271,0.0436721663051689,0.0,0
2016-07-15,-0.0027553998832458015,0.02621587850826601,0.007776712257551719,0.006287693676981461,0.03060541160146002,0.04921536713447772,-0.0027553998832458015,0
2016-07-18,-0.0038284122040882496,0.004818195774631384,0.004623138640044603,0.006598521875107896,0.02165494965989656,0.0414310543193559,-0.006573263280793884,0
2016-07-19,0.0023329063194141852,0.0008801732180894195,0.0037444164598233105,0.006520086600834329,0.018857443224580717,0.03520665169630388,-0.004255691768826675,0
2016-07-20,0.004373545327166051,0.005440460120899049,0.0041645133693725255,0.0061916111814202335,0.027579340087212634,0.04208688670178473,0.0,0
2016-07-21,-0.006508402551994252,-0.00640980735551655,0.004500639652422656,0.006829267938789772,0.020652682330083216,0.0373490010604971,-0.006508402551994252,0
2016-07-22,0.0036544811459324755,-2.3415365162482438e-05,0.004871896717839864,0.006705422121227269,0.02619184928873519,0.03273703365596803,-0.0028777062404781173,0
2016-07-25,0.01105816512902158,0.0149200230352462,0.006286933584601956,0.005309470369860136,0.019810106401823457,0.06763222312884798,0.0,0
2016-07-26,-0.005210956905386421,0.007281425330214475,0.007304544470299074,0.0055144245539705565,0.008168007463869031,0.061268484316898686,-0.005210956905386421,0
2016-07-27,0.0029276015202575056,0.0058312952012933295,0.007188725391800797,0.0055387996447688334,0.011303480251188436,0.06003432642088602,-0.0022986109904871155,0
2016-07-28,0.005861324543281032,0.018354660932303757,0.005890861011244565,0.0055849437295547805,0.011827203736135328,0.05635056070209643,0.0,0
2016-07-29,-0.0032078280234931755,0.011391841895752375,0.006643267038336597,0.005622168909277805,0.011368159786451892,0.04232149859732748,-0.0032078280234931755,0
2016-08-01,-0.00022573363431155347,0.00010421913810776395,0.004483776129826658,0.005378180762860088,0.01502579712529517,0.037006129665539955,-0.003432837543126843,0
2016-08-02,-0.001580492210431217,0.0037540814722982763,0.003637138847160986,0.005453141941183533,0.011062841866436912,0.030128902003416558,-0.005007904180561407,0
2016-08-03,-0.009051479200732793,-0.008234870818728202,0.0053773056809515414,0.006167338636549085,-0.0024515955801234224,0.025060131118828544,-0.014014054440764645,0
2016-08-04,0.0007314347238394081,-0.01329287008296487,0.003864702726931967,0.005759677215502037,0.0048178047261489,0.025569987646769654,-0.01329287008296487,0
2016-08-05,0.01544245769550101,0.00516872142154301,0.00891389805045974,0.007439370502930735,0.016619444574532682,0.04324658785082658,0.0,0
2016-08-08,0.003247669336588821,0.008660865739213097,0.008923672229177424,0.00671994226484892,0.008765987505283457,0.02874974905230343,0.0,0
2016-08-09,-0.0037996406986288145,0.006418954180148262,0.009182650168582367,0.00659107893225948,0.010197132929405939,0.018448430651152314,-0.0037996406986288145,0
2016-08-10,-0.011862990810359353,0.0035635499745458876,0.010023644068369905,0.0076874146507447255,-0.004700666217878791,0.006549680145548464,-0.015617556406297695,0
2016-08-11,0.0019649458327988256,0.004800551975769007,0.01003818701496835,0.007426609130548233,-0.008556131220936236,0.0031698774080559655,-0.013683298225877771,0
2016-08-12,0.009310824415309282,-0.001266821372428173,0.00800012637862123,0.00801391563538707,0.003895352202349933,0.015307794975062627,-0.004499876597771957,0
2016-08-16,-0.003413225094123229,-0.007897742600171176,0.00782946549800736,0.008105221646523138,0.000694721850738933,0.01573095772562194,-0.007897742600171176,0
2016-08-17,-0.002140571937680469,-0.006245498804482552,0.00774552691446267,0.008120037803287815,0.00013336580500755701,0.011197683076255682,-0.010021408851670688,0
2016-08-18,0.005704976200277212,0.011422340909356121,0.005320158269121248,0.00760840141970312,0.01502659496655867,0.012538160252631103,-0.00437360455038549,0
2016-08-19,-0.0007321361657971481,0.00869980156305461,0.005494639770725034,0.007639240031915669,0.01354211738840605,0.018425165391710907,-0.005102538642116405,0
2016-08-22,-0.0043556519632164115,-0.004958401319165362,0.003981601844526559,0.005970880624643741,-0.006218941282829404,0.01029714794174108,-0.009435965722878858,0
2016-08-23,0.00039980762879321396,-0.0011512805826983108,0.0037597835869815793,0.005832891308552094,-0.009039930665166729,-0.00035318707914278047,-0.009039930665166729,0
2016-08-24,0.0020503672126588324,0.0030438135214894135,0.0036924446385421692,0.0058021908268554145,-0.003220695416702779,0.006943595653413848,-0.007008098629948445,0
2016-08-25,-0.006716530062541026,-0.009344824604387014,0.0035875951469922875,0.004806073396658782,0.001970776532599583,-0.0027391536479489664,-0.013677558587360084,0
2016-08-26,-0.0022869579385956795,-0.010886245370317016,0.0035311614433089582,0.004821353472393876,-0.0022811519817508286,-0.010817765366996301,-0.01593323652476375,0
2016-08-29,0.004071134026631729,-0.002514732041973833,0.00418472502542869,0.0038595153657328624,-0.007460664310464993,-0.003594374023267899,-0.011926968839502394,0
2016-08-30,0.01590482663274262,0.012945115029075804,0.008517111147866758,0.006383317916219413,0.011778930986803715,0.012481835918277673,0.0,0
2016-08-31,0.004785947497526921,0.01571043778828507,0.008560364003100035,0.006357517077284829,0.018802070952742778,0.01893794431107887,0.0,0
2016-09-01,-0.0013145614713984122,0.021234375363701874,0.007243079007239003,0.006275576969360051,0.011691119245957449,0.02689339192613094,-0.0013145614713984122,0
2016-09-02,0.003988763084567415,0.02765804807204386,0.006315322930644667,0.006293242374721493,0.01647071040395076,0.03023587608611744,0.0,0
2016-09-06,0.015136810202448503,0.03898367112210921,0.007519185883025233,0.007181526136839028,0.036370905593250846,0.02992577578413358,0.0,0
2016-09-07,-0.002801073465280024,0.01985281924900084,0.007055799256967389,0.0074078738666635,0.0330549313069064,0.02371618635458339,-0.002801073465280024,0
2016-09-08,0.0038742087587393392,0.01892740889121569,0.00704085629679692,0.007396628165210974,0.034935204559379596,0.0316019934894709,0.0,0
2016-09-09,-0.009583915107511776,0.010490446912412521,0.00918157694526387,0.007875243578566761,0.03194758036358558,0.033981318437839025,-0.009583915107511776,0
2016-09-12,-0.017041289318461272,-0.010675793022424163,0.01237477248151023,0.010084894105086289,0.01668698345299835,0.014367765925874298,-0.026461882155822347,0
2016-09-14,0.0012621047317453726,-0.024197696522419765,0.008495659343503869,0.010050638051924162,0.013842659556546844,0.0062787198099665265,-0.025233175090756732,0
2016-09-15,0.0018277450553478847,-0.01966819728749336,0.00901232340752091,0.008690421551621344,-0.00020584720419480895,0.011570659122597027,-0.023451549846411734,0
2016-09-16,0.004266489754133573,-0.019285115889416282,0.009098566299114699,0.008660225149666233,-0.0007227242721541405,0.018065757967544283,-0.019285115889416282,0
2016-09-19,0.0032517639823002042,-0.0065751632512660585,0.008885927496623914,0.008705729980370527,0.0038463072601186976,0.015582394142910738,-0.016096062552359736,0
2016-09-20,-0.003689659870123929,0.006918628665840476,0.003072095441229582,0.00869442210718957,-0.0038310262042192678,0.012576584476571728,-0.019726333426417275,0
2016-09-21,0.0001424355336774319,0.005792634015538534,0.0031235507282477205,0.006817171195072095,-0.01854523090685456,0.017151167843878046,-0.019586707623568844,0
2016-09-22,0.010288077565041132,0.014286449605664497,0.005186301556828493,0.0077998372024924234,-0.005662736391210954,0.02720501355327487,-0.009500139625802762,0
2016-09-23,-0.004048514510936241,0.005888483288438717,0.005902888809368565,0.007703400356144003,-0.01351019268360798,0.020953030530733052,-0.01351019268360798,0
2016-09-26,-0.012285499147941192,-0.009689614458925577,0.00819140756332292,0.008063870075455837,-0.01620106691328249,0.015228928563115307,-0.025629712370846214,0
2016-09-27,-0.0019087360498907247,-0.007919415672466679,0.008133662337206318,0.006000705771131862,-0.0010555785029143783,0.015613790529072524,-0.02748952806478644,0
2016-09-28,0.0044507488743912305,-0.0036458303663490232,0.008575625957316415,0.006163023584632291,0.00212568468819474,0.01599776937420483,-0.023161128176487078,0
2016-09-29,-0.017598325929229275,-0.031147624176059763,0.008709290306284454,0.008295815048595348,-0.017306163533522767,-0.017508448312338887,-0.040351857023177895,0
2016-09-30,0.002316310199330651,-0.024955981679320116,0.009541974979160232,0.008161462103843787,-0.019214451271946653,-0.01992328879379035,-0.038129014241831904,0
2016-10-03,0.014742514066065526,0.0017253139670185824,0.011779839961777644,0.009643081051768258,-0.00798101811906804,-0.004165408306883944,-0.02394861770455181,0
2016-10-04,0.003553404058090459,0.007207341725627092,0.011765412568940023,0.009670481511957891,-0.000769151881858221,-0.004597231445063077,-0.020480312761798403,0
2016-10-05,-0.0028737106789140654,-0.00013721891562734623,0.011761048551912737,0.00971129040403287,-0.0037825490050868993,-0.02225763166722572,-0.02329516894722139,0
2016-10-06,-0.003934148754281663,0.01376982394878512,0.007432316491558858,0.00899765596514628,-0.017806697528601978,-0.023368599285710445,-0.02713767104160858,0
2016-10-07,-0.0013720571097242118,0.010039309499892735,0.007666811331791479,0.008961706544891205,-0.015167213003379754,-0.028472493716838798,-0.019154322832381387,0
2016-10-10,0.001287711552611981,-0.0033531316876668216,0.0030689429494963824,0.008134870912701068,-0.0016336029255822337,-0.017808203728557626,-0.01789127652256306,0
2016-10-13,-0.015553233510931297,-0.02232827583061059,0.006488836798397873,0.009496087443777,-0.015281861619038772,-0.016321308917343624,-0.03316624283193026,0
2016-10-14,0.0011722372234890255,-0.018361266933136777,0.006974726339976512,0.009322900503974751,-0.018495966335626002,-0.01640959823986443,-0.03203288431285223,0
2016-10-17,-0.007339748817484892,-0.021717539941788044,0.007169335245623964,0.007841188587199724,-0.008246762694602117,-0.02541020640430991,-0.03913751980558122,0
2016-10-18,0.018485047650345088,-0.0022649926416483668,0.0126465942383796,0.009941044807092047,0.007751577896099926,-0.01161181569161207,-0.02137593107375868,0
2016-10-19,-0.002166422752048258,-0.005706871210729214,0.012626390211459929,0.00866539920885918,-0.009040867007701903,-0.016949729803369395,-0.02349604452238241,0
2016-10-20,0.004654063355314042,0.014702537514507119,0.009739841907326064,0.008734598677354563,-0.007954020629137415,-0.00871705466106043,-0.018951333246874924,0
2016-10-21,-0.0007299353978436063,0.012774658060908273,0.009863542665262409,0.008703318286459228,-0.005821167778864433,-0.00958169793156094,-0.019667435395745225,0
2016-10-24,0.0018290473424174003,0.02212924275855599,0.008283960812309381,0.00864491921157609,-6.888989672237944e-05,-0.017874360723770688,-0.013882047885138915,0
2016-10-25,-0.0020266507443493786,0.0015441523870982632,0.002909142607101787,0.008659153757021172,-0.0007243377483444613,-0.015880564566808753,-0.008877713347359872,0
2016-10-26,-0.008750129439784482,-0.0050640366781767865,0.005028997982378232,0.009060785649650367,-0.010742008083777232,-0.01235806283352714,-0.017550161646225693,0
2016-10-27,0.0,-0.009673080902131148,0.004056440736883337,0.007492350890236978,0.004887237777531528,-0.010469309932922832,-0.017550161646225693,0
2016-10-28,0.0026406662604103737,-0.006332645044029306,0.004556171450901058,0.00752104728315286,0.006361115641820403,-0.01225250567457381,-0.014955839505539248,0
2016-10-30,-0.0014239407270200122,-0.009559131697851053,0.004224744813608589,0.007039154984310794,0.012358574714802284,0.004009893787283669,-0.016358484003580642,0
2016-11-01,6.376294097854007e-05,-0.007484495990243034,0.0043130745758715614,0.0035965495419483435,-0.005951900805494348,0.0017535404678818978,-0.01629576412765199,0
2016-11-02,-0.013012606868569754,-0.011752415774353597,0.00614011824638618,0.005338205134237539,-0.01675693778799181,-0.025646307549696212,-0.02909632062400569,0
2016-11-03,-0.0034120272492365045,-0.015124343460723666,0.006002200205281624,0.004863842931323016,-0.024651125364967608,-0.03240907043442054,-0.029620480446480135,0
2016-11-04,-0.0060342135192311686,-0.02364551979624918,0.005146457003288923,0.004940150044442244,-0.029828426156527255,-0.035475957662155055,-0.03166638919347142,0
2016-11-07,0.007505558025789227,-0.014914731558018701,0.007572639341064492,0.005808171145707788,-0.02433129137266854,-0.02439850508924113,-0.02433129137266854,0
2016-11-08,0.005472487510371327,-0.009587016374438595,0.008451124176634944,0.006328953972682587,-0.016999758379068752,-0.01771178256070649,-0.018991956550445388,0
2016-11-09,-0.013056633366691717,-0.009631195677707316,0.008465612595657363,0.006975813832421504,-0.021270421636052306,-0.031783942678669796,-0.0318006189035418,0
2016-11-10,0.011118358633776193,0.004808513898137301,0.010146128651634768,0.008140996311438387,-0.010388555178317493,-0.005552088740107486,-0.021035830955511314,0
2016-11-11,-0.026912588335337162,-0.016297613754261198,0.016234787017674734,0.011384841475344527,-0.0395577680018524,-0.033448283896824194,-0.04738229063205113,1
2016-11-15,-0.02264262382025717,-0.045733519280220736,0.01686291078634648,0.012752896692335999,-0.05996614767497144,-0.048348669076569206,-0.06895205506978463,1
2016-11-16,0.000388483618940727,-0.05055860854094596,0.015881404579256585,0.012770710662070622,-0.05966091870743362,-0.06525772364281668,-0.0685903581947307,1
2016-11-17,-0.0039018196163519425,-0.041751660341555974,0.016000040302942612,0.01254242555109516,-0.05098073760864463,-0.0668833943481425,-0.07222455060598587,1
2016-11-18,-0.000724014381277005,-0.05297481160015238,0.012982172201110012,0.01261236067477661,-0.04842102781984581,-0.0718785203577258,-0.07289627337394289,1
2016-11-21,-0.01795865793091489,-0.04426069452647552,0.010594816357008421,0.013279790887423225,-0.05983696457684895,-0.08788054825406488,-0.08954581206689671,1
2016-11-22,0.009231816977967267,-0.013091281317637704,0.009874526579571741,0.013485512379579505,-0.05822609023131542,-0.08114066563707456,-0.07927467697582635,1
2016-11-23,0.0038738862577010202,-0.00965284284234924,0.010253362134659905,0.013344478508175961,-0.0597234170807216,-0.07570789179984572,-0.07000463070155127,1
2016-11-24,-0.008439869045099746,-0.014164691613190672,0.010667802846287896,0.013153961976371467,-0.055324952561669805,-0.07541858912974087,-0.07785366983097941,1
2016-11-25,0.0186805599146318,0.004978883095329456,0.014466651324146708,0.014381755254868232,-0.04825968389877722,-0.058146890688024144,-0.060627460060199145,1
2016-11-28,0.001552814167580685,0.02494608467543591,0.009985555380043278,0.012175487386772037,-0.020418740884490583,-0.059168789071544436,-0.05788726271554856,1
2016-11-29,0.0018764842682941207,0.017476225585144167,0.009741363021333545,0.009790448459264942,0.0041561580820008714,-0.05605921838227634,-0.05611940298507467,1
2016-11-30,0.010114036218934919,0.023800928634558627,0.010189269942937467,0.010254820595987568,0.01391833916859797,-0.04657296044051584,-0.03734396123391326,1
2016-12-01,-0.003842178855857581,0.02854811374050592,0.00881543324802205,0.010251391560835372,0.013979046900042702,-0.03771435283063196,-0.04104265791152384,1
2016-12-02,-0.012950237400676134,-0.0033890785403546397,0.008493907147618527,0.011220919445377224,0.0015729307291214578,-0.04692426001331773,-0.05346138314869098,1
2016-12-05,0.005187465993965468,0.00022763907517009407,0.008876457338097677,0.00927423605435655,0.025179402454250654,-0.03616422113531936,-0.04855124626179974,0
2016-12-06,0.0017714900815009038,0.00012281768329014398,0.008871259094640923,0.008970171042593409,0.017601189657973304,-0.04164974903054586,-0.04686576423149624,0
2016-12-07,-0.00504718689941841,-0.014888443066447765,0.006958921104103386,0.009180213688971319,0.008558126797206578,-0.05167641085965424,-0.0496965076386241,0
2016-12-08,0.017872020044309878,0.006584969912973415,0.011546648206824954,0.00994752972892083,0.03532107212353286,-0.021958017077798764,-0.03271266457496402,0
2016-12-09,0.0018067504562346848,0.021634020873522175,0.008440456787329118,0.008401400387035752,0.01817162293728347,-0.030965017740374745,-0.004164507069416401,0
2016-12-12,-0.011008563560988893,0.005172997078271679,0.010801088419317715,0.009335291291992162,0.00540181372971249,-0.015127225389631405,-0.011008563560988893,0
2016-12-13,0.006241738875018221,0.009658424565432311,0.011054779797019907,0.009503304882933706,0.009782428474051752,0.01397924387521643,-0.004835537265107326,0
2016-12-14,-0.004786056581283837,0.009923414444492407,0.011013864382924864,0.009076586804371416,-0.005112772812936983,0.00873440504955858,-0.009598450691439497,0
2016-12-15,-0.0035258388380007277,-0.011307347653952693,0.006582904758320368,0.009064091976600895,-0.004796836285075989,0.009115155415565734,-0.0130904469392078,0
2016-12-16,-0.001735429748822681,-0.01480315913698671,0.006217024252090687,0.007972877267488163,0.006510609882771856,0.008093781350243301,-0.01480315913698671,0
2016-12-19,-0.0043123306857342225,-0.008132618593038599,0.004547663642903066,0.00794171539836839,-0.003001691526987482,0.022102130128261788,-0.019051653705328686,0
2016-12-20,-0.0027084220202731046,-0.01695492471235005,0.001226527908728699,0.007939968360122411,-0.007460258008264664,0.010009622233607685,-0.021708475807183714,0
2016-12-21,-0.002610610709690153,-0.014806078863909944,0.000978799314559193,0.007829046113723216,-0.005029591276281886,0.0034854916410440584,-0.02426241413744057,0
2016-12-22,-0.010196866510364333,-0.021401589481946592,0.0034182068906451354,0.005062574904535887,-0.03246694192327981,0.0017073630029502684,-0.034211880049626275,0
2016-12-23,0.0008334273288967964,-0.01888333978340062,0.004039096949265497,0.004962196697727345,-0.033406965836535796,-0.015842401685912555,-0.033406965836535796,0
2016-12-26,-0.009704786651222541,-0.02419688192143732,0.0048491425470282195,0.00475220252746801,-0.032132716502668024,-0.02690447772213267,-0.04278754501165005,0
2016-12-27,0.01575569816331046,-0.006130604770860026,0.010569935796019073,0.007190523249436974,-0.022981585540879035,-0.013423972783601301,-0.027705994492692176,0
2016-12-28,0.0002489776355838469,-0.0032811085060722167,0.010550835493018327,0.007173294832749439,-0.01803860701868021,-0.023059152532068805,-0.027463915030108588,0
2016-12-29,0.008556475852069312,0.01560326352596153,0.009580721030780432,0.007836378017408037,-0.006132260596546257,-0.010899681431483232,-0.01914243350379763,0
2016-12-30,0.010143639863764209,0.02505087186551047,0.009919596242789413,0.008514073861634141,0.0056944879568030515,0.012242172429143716,-0.009192967591611922,0
2017-01-02,-0.000769625448948208,0.034299623810577495,0.0069764594766689916,0.008359234431572861,0.0092727979418461,0.006243272335844985,-0.009955517898750266,0
2017-01-03,0.0015587749862460143,0.019843517556035417,0.005031678519103867,0.008259781909034808,0.013591260021775797,0.006029607707091378,-0.008412261324779902,0
2017-01-04,-0.00021361652781592966,0.019371861329085194,0.005120163980450548,0.008165297948361582,0.01602719164402755,0.010916990144469674,-0.008624080854540472,0
2017-01-05,0.0101703192723277,0.021003011007453276,0.0055254498047036995,0.007393592810853783,0.036933990049002885,0.003267914415807205,0.0,0
2017-01-06,-0.0036259034542773794,0.007085440641110052,0.00523238880698523,0.007710561078983798,0.032313808972231683,-0.00217266317668785,-0.0036259034542773794,0
2017-01-09,-0.0009401004391178525,0.006913625527232625,0.0052507792981593745,0.006478935430171803,0.04145038409256152,0.007985754148920332,-0.004562595179965712,0
2017-01-10,0.006380485791125823,0.01176111568860816,0.005712058126713463,0.005143809534668586,0.031838015150289056,0.00812474154078191,0.0,0
2017-01-11,0.01110561494100315,0.023215920883950858,0.006612075651953946,0.005589650550359383,0.04303751781302689,0.024222573923458057,0.0,0
2017-01-12,0.00316801202770689,0.016123184026686888,0.005838387998239928,0.005382841133210876,0.037464830445727904,0.031102825745682905,0.0,0
2017-01-13,-0.0008147778094966807,0.01899002887018142,0.0051037491378578,0.005028582180124491,0.02621002223362412,0.03205376284638395,-0.0008147778094966807,0
2017-01-16,0.0014820811037634662,0.021460530229903796,0.004637387549117464,0.0049098479087429335,0.028522525826761846,0.038059807387390565,0.0,0
2017-01-17,-0.0017592240395586378,0.01319885143450028,0.005113091142639893,0.005112992094401165,0.025115200341786492,0.03904780758190651,-0.0017592240395586378,0
2017-01-18,0.002262443438914019,0.004337372399515704,0.002082406679462952,0.0050264539476298714,0.02765398937793795,0.044124396809447575,0.0,0
2017-01-19,0.0021504098847571207,0.0033185840707963266,0.0018366063028763585,0.004296505913156151,0.01949527423916475,0.0571493025529195,0.0,0
2017-01-20,-0.010165854583822354,-0.006071175605778301,0.005270351464107528,0.005552245106883007,0.012803561464373336,0.04553110227592905,-0.010165854583822354,0
2017-01-23,0.005048297172833838,-0.002531856219094575,0.0059256539219289936,0.005608022136125769,0.018874339033881693,0.06110707172889063,-0.005168877665943539,0
2017-01-24,0.010045879759280174,0.009264110502500422,0.007450520188255851,0.006037758744636108,0.022585237555196258,0.05514232184094059,0.0,0
2017-01-25,0.014977937185870482,0.022068432933349147,0.0095054344423049,0.006750736879767747,0.026501524344770377,0.07067960198385781,0.0,0
2017-01-27,0.00447531312661642,0.02443954428518924,0.0094236990712931,0.00677472396863074,0.0278392330383479,0.06634705562959664,0.0,0
2017-01-30,-0.0009836539852451365,0.03394276201141411,0.006050500691882947,0.006784856361834326,0.027665513936919295,0.054600649905934606,-0.0009836539852451365,0
2017-01-31,-0.008276621007211049,0.020234761365667486,0.009121876308338226,0.007636386897822313,0.017651673640167287,0.04667766978421661,-0.009252133661218132,0
2017-02-01,0.018116407554927383,0.028386700960381317,0.010974482349168901,0.009066282737464907,0.03791378899738018,0.06398120174555211,0.0,0
2017-02-02,0.0020478637969805202,0.015285809770131609,0.009677187024318095,0.009070487210543089,0.037691576571224905,0.06638788840730103,0.0,0
2017-02-03,0.0007670950568166024,0.011537682626934886,0.009685215009793587,0.009107955065250441,0.0362592026176336,0.05646135995552237,0.0,0
2017-02-06,0.006875682849118103,0.01949552575946245,0.009649823159797502,0.007735948263103669,0.05410001976201717,0.06759625415463733,0.0,0
2017-02-07,-0.0037211469086074755,0.024178571011411742,0.00833789862937785,0.008248883433015622,0.04490257999165803,0.06462442554379821,-0.0037211469086074755,0
2017-02-08,8.55353945463655e-05,0.006040337754118719,0.0038268383850250842,0.008095687746346029,0.03459850397602593,0.05796515696257498,-0.003635929803830207,0
2017-02-09,0.0010662500498914707,0.005054812949022436,0.0037982455942707355,0.007015218507218365,0.020417889628316477,0.04746051917214067,-0.0025735565642734937,0
2017-02-10,0.001725827029982696,0.006017652543487628,0.0038068120017666273,0.006963081991858797,0.01762476493562848,0.045954657912265606,-0.0008521710477726874,0
2017-02-13,0.001307776722711429,0.0004544912254786926,0.0022156711455813562,0.006899799411553522,0.019958877530334984,0.04817656407173487,0.0,0
2017-02-14,-0.0014480326630740281,0.002737132625480365,0.0012679845031504167,0.006056120814315918,0.026981883592445133,0.04510983263598334,-0.0014480326630740281,0
2017-02-15,-0.0076885456592699075,-0.005057560397078165,0.0039358119312665136,0.0038419314093190043,0.0009522279840301628,0.03890211955227452,-0.00912544505709778,0
2017-02-16,0.006109092576249031,-4.5566390230566967e-05,0.005079869497858012,0.004262168542756455,0.005009016229212682,0.04288939051918739,-0.0030721006695020314,0
2017-02-17,0.004978354978355082,0.0032012099777680714,0.00554306072058112,0.004492445395264696,0.009238126290620485,0.04583229600123295,0.0,0
2017-02-20,0.00651801806907959,0.008421303683681769,0.00615336721779204,0.004440970128593737,0.008879622317791824,0.06346002982268084,0.0,0
2017-02-21,0.0032266420398232576,0.013142181226755367,0.005906858274931999,0.004174312301980709,0.015915285745241592,0.061532503128165494,0.0,0
2017-02-22,0.0021385631774220037,0.023175581968434278,0.0018737607561440186,0.004142567631141688,0.0180008096658133,0.05322211472663363,0.0,0
2017-02-23,0.0014114642261031651,0.018398268398268414,0.002089537271976594,0.004137269812543827,0.018351863665360568,0.039144459620470196,0.0,0
2017-02-27,-0.004787739806476843,0.008501762698799542,0.004120384773524282,0.00463760999824854,0.011730188604147429,0.029561695356574713,-0.004787739806476843,0
2017-02-28,-0.0019220609889060158,4.5049103522876166e-05,0.0033012414026745624,0.004738821740663746,0.00846673215938587,0.028594596159972285,-0.006700598467475727,0
2017-03-01,0.007455290778863866,0.004260287274707064,0.004611765423836903,0.005082280867805666,0.01745845796890455,0.044911403641970216,0.0,0
2017-03-02,-0.005147667061637828,-0.0030413693443411827,0.0052177573310609885,0.004598831108418877,0.02006372711955695,0.021035060346014545,-0.005147667061637828,0
2017-03-03,-0.00024719795499883457,-0.004692656188824973,0.005109656956774371,0.004402559399835835,0.013619275461380642,0.01869651086240931,-0.005393592523865953,0
2017-03-06,0.007406533259155745,0.007502781930378788,0.00568565958583082,0.004682232805318249,0.01606833150073106,0.02545489906703513,0.0,0
2017-03-07,-0.0018463872727577657,0.00757917023289334,0.0056743325979500235,0.004448355800828175,0.007624560771240629,0.016571886309020067,-0.0018463872727577657,0
2017-03-08,-0.0025260145972347825,-0.0024033624717744173,0.004745829774124746,0.004467110550514254,0.0018466857883774335,0.017791362065622707,-0.004367737868789523,0
2017-03-09,0.0003025447374025436,0.003061883760779871,0.003965170100323371,0.004415718568046651,1.1202097032647629e-05,0.018012213409662525,-0.004066514567493629,0
2017-03-10,0.0008457488517978895,0.004158448112120849,0.003935572363835574,0.00439936062692881,-0.0005537222439734313,0.01778797958625722,-0.003224204965722066,0
2017-03-14,0.017062974632186423,0.013783755138925269,0.008115401700858369,0.006639170651761765,0.021389953578293097,0.033371050372147826,0.0,0
2017-03-15,-0.00024210410476510624,0.015413159865428128,0.007916645730112663,0.006545605756629904,0.02310914906076844,0.03177154019568307,-0.00024210410476510624,0
2017-03-16,0.007584096512856853,0.0257050973185573,0.007398230131108126,0.0065569805450115155,0.023239956180554078,0.04110414794763617,0.0,0
2017-03-17,0.0006937085550102751,0.026106194690265427,0.007336486357821554,0.006059164600812822,0.029248012584623062,0.04989856384746738,0.0,0
2017-03-20,-0.0036244343644411536,0.021523188073266253,0.008217532877114358,0.006341810086864726,0.025771139246197006,0.0397413989519253,-0.0036244343644411536,0
2017-03-21,-0.0005861825273780763,0.0037966325519973587,0.004141625485852013,0.006165124215030174,0.017632719544371733,0.033984379428001255,-0.004208492311723155,0
2017-03-22,-0.009981910869922617,-0.005982520253610235,0.006405498450533726,0.007152549122992643,0.009338430070750858,0.01703419226957381,-0.014148394386493401,0
